id_profilo,id_competenza,titolo,descrizione,risultato
373,1591,"Formulazione del bilancio aziendale","Realizzare l'elaborazione e redazione del bilancio d'esercizio, effettuando il calcolo degli indici di bilancio e riclassificazioni e compiendo elaborazioni di proiezioni su specifiche voci di costo",
373,1590,"Gestione della contabilità generale","Organizzare/gestire le attività collegate alla contabilità generale effettuando le registrazioni contabili periodiche e la chiusura contabile annuale",
373,1589,"Gestione della contabilità clienti-fornitori","Organizzare/gestire le attività di rilevazione-registrazione dei dati e tenuta libri, relativamente alla contabilità clienti e contabilità fornitori, monitorando la corretta gestione delle procedure amministrative-contabili",
373,1588,"Predisposizione del sistema di contabilità aziendale","Supportare la formulazione del piano dei conti elaborando procedure per il trattamento dei dati amministrativi e contabili",
24051,24012405101,"Approntamento equipaggiamento per la pulizia di spazi e ambienti","Approntare l’equipaggiamento per la pulizia di spazi e ambienti",
24051,24012405102,"Pulizia di spazi e ambienti","Realizzazione delle attività di pulizia/sanificazione degli spazi e ambienti",
24051,24012405103,"Allestimento di spazi e ambienti","Allestire gli spazi e gli ambienti",
24051,24012405104,"Configurazione servizio di cura e pulizia di spazi e ambienti","Configurare il servizio di cura e pulizia di spazi e ambienti",
152,63,"Gestione delle varie fasi dell'approvvigionamento dei materiali necessari all'azienda","Garantire disponibilità in azienda di tutti i materiali necessari per il processo produttivo",
152,64,"Controllo sui materiali in arrivo","Garantire la qualità e la quantità dei prodotti approvvigionati verificandone la conformità alle esigenze dell'azienda definite nel contratto di fornitura",
152,65,"Gestione dei rapporti con i fornitori e/o grossisti esterni","Controllare le prestazioni dei fornitori di prodotti/servizi e dei grossisti esterni assicurando il pieno soddisfacimento delle esigenze dell'azienda mediante un'accurata gestione delle relazioni",
152,66,"Gestione delle scorte e degli acquisti su previsione","Ottimizzare le giacenze/disponibilità di materiali in magazzino stabilendo con i vari responsabili le tempistiche e le modalità di reintegro per assicurare la regolare disponibilità dei materiali stessi",
377,1642,"Organizzazione di riunioni e trasferte","Definire ed aggiornare il calendario degli appuntamenti, predisporre i supporti organizzativi per la realizzazione di riunioni o eventi aziendali; gestire la prenotazione e l'acquisto di biglietti di viaggio e pernottamenti",
377,1639,"Gestione dei flussi informativi","Acquisire e registrare la corrispondenza in entrata ed in uscita; gestire la comunicazione telefonica in entrata ed in uscita",
377,1641,"Redazione testi e comunicazioni formali","Redigere comunicazioni formali, anche in lingua straniera, portarle alla firma ed inviarle; redigere report, presentazioni, statistiche, utilizzando applicativi informatici, garantendo la correttezza grammaticale e la rispondenza con gli obiettivi di comu",
377,1638,"Accoglienza","Assicurare una adeguata accoglienza agli ospiti e visitatori dell'azienda (o del settore) presso cui si opera, identificando l'interlocutore ed il motivo della sua visita, fornendo informazioni sulle modalità di accesso, informando i settori/reparti azien",
207,234,"Gestione del front office","Gestire il flusso delle informazioni in entrata necessarie per fornire indicazioni e informazioni sui servizi, sul soggiorno e per gestire le registrazioni amministrative interne",
207,237,"Svolgimento delle attività dirette all'assistenza clienti","Fornire risposta e soluzioni alle richieste e alle necessità dei partecipanti per permettere loro di fruire adeguatamente dei servizi messi a loro disposizione e/o di quelli comunque richiesti",
207,236,"Realizzazione delle attività di segreteria organizzativa","Raccogliere dati provenienti dalle altre funzioni organizzative (es. personale, amministrazione, logistica, ricettività, ecc...) per predisporre ed elaborare le informazioni da trasmettere sia all'interno dell'organizzazione che tra i partecipanti",
207,235,"Accoglienza partecipanti all'evento","Fornire ai partecipanti ogni tipo di informazione di carattere organizzativo e logistico in modo da favorire e agevolare lo svolgimento di tutte le attività che sono invitati a svolgere durante l'evento",
372,1586,"Redazione ed emissione dei documenti di vendita ed acquisto","Adottare le procedure per la redazione ed emissione dei documenti di vendita ed acquisto (ordini, bolle, ricevute, fatture) compilando la documentazione cartacea ed informatica prevista",
372,1587,"Valutazione della correttezza delle attività amministrative nella relazione con servizi e interlocutori interni/esterni all'azienda","Attivare le procedure automatizzate per il controllo dati analizzando eventuali anomalie ed errori procedendo ad eventuali correzioni in collaborazione con soggetti interni ed esterni all'impresa",
372,1582,"Predisposizione del sistema per la gestione delle attività amministrative","Definire il sistema per il trattamento dei dati amministrativi elaborando procedure per l'acquisizione, l'archiviazione e la registrazione della documentazione amministrativo-contabile",
372,1585,"Acquisizione, archiviazione, registrazione della documentazione amministrativo contabile","Gestire le attività di acquisizione, archiviazione e registrazione della documentazione amministrativa relativamente alla contabilità clienti, fornitori, personale, analitica, generale e magazzino",
150,497,"Prelievo del materiale di confezionamento","Rifornire ogni macchina o banco di lavoro con i materiali necessari all'esecuzione delle operazioni di confezionamento",
150,545,"Preparazione dell'attività di confezionamento per ogni lotto di prodotti","Posizionare i prodotti da confezionare in prossimità dei banchi di lavoro e delle macchine di confezionamento sulla base di quanto definito dalla fase di lavoro",
150,548,"Esecuzione del confezionamento","Eseguire il confezionamento dei prodotti assicurandone l'identificazione",
150,550,"Imballaggio prodotti confezionati","Collocare i prodotti confezionati negli appositi mezzi di contenimento e registrare sul sistema informatico l'avvenuta operazione",
24052,24012405201,"Effettuare l'acquisizione di dati e informazioni relative al business aziendale","Effettuare l'acquisizione di dati e informazioni relative al business aziendale",
24052,24012405202,"Effettuare l'analisi statistica di dati e informazioni relative al business aziendale","Effettuare l'analisi statistica di dati e informazioni relative al business aziendale",
24052,24012405203,"Effettuare la restituzione dei risultati dell'analisi di dati e informazioni relative al business aziendale","Effettuare la restituzione dei risultati dell'analisi di dati e informazioni relative al business aziendale",
61,1241,"Predisposizione delle linee-guida per lo sviluppo della collezione","Contribuire alla definizione delle linee-guida del ",
61,1242,"Organizzazione del processo di sviluppo della collezione","Strutturare l'operatività del ",
61,1243,"Gestione del processo di sviluppo del campionario","Coordinare il processo di realizzazione di prototipi e campioni, fino alla disponibilità di un campionario congruente con le linee-guida di riferimento e con la pianificazione condivisa, fornendo suggerimenti e raccomandazioni su quanto proposto da stile ",
61,1244,"Gestione del processo di definizione della collezione","Coordinare il processo di definizione della collezione, avendo presente le linee-guida di riferimento, fornendo suggerimenti e raccomandazioni",
169,867,"Analisi dei requisiti e del contesto competitivo","Analizzare le possibili alternative organizzative e tecnologiche alla luce del posizionamento dell'azienda nel contesto competitivo e dell'evoluzione tecnologica del mondo Internet, per definire con il responsabile del progetto caratteristiche, obiettivi ",
169,868,"Definizione del piano di marketing","Elaborare il piano di marketing con la definizione della strategia, delle azioni, dei risultati attesi e dei tempi previsti alla luce della situazione dei mercati di riferimento e delle caratteristiche dei prodotti e/o servizi da vendere on line",
169,869,"Organizzazione delle vendite","Definire le strategie e le scelte relative all'organizzazione delle vendite on line, verificando l'opportunità di costituire una rete di vendita in affiancamento e sinergia con il canale online e curando gli aspetti di approvvigionamento e distribuzione d",
169,870,"Assistenza e customer management","Fornire la necessaria assistenza alla clientela, monitorandone i comportamenti ed il livello di soddisfazione, per pianificare ed attuare azioni in grado di aumentare il numero ed il grado di soddisfazione dei clienti e di incrementare le vendite",
169,894,"Sviluppo dell'applicazione di e-business","Partecipare allo sviluppo del software relativo all'applicazione, verificando la sua adeguatezza al modello di e-business previsto e al raggiungimento degli obiettivi definiti dal piano di marketing e dalle strategie commerciali",
379,1649,"Gestione della trattativa commerciale","Concludere positivamente e perfezionare trattative commerciali coerenti con gli obiettivi aziendali di vendita",
379,1648,"Valutazione dell'andamento di mercato dei propri prodotti/servizi","Elaborare decisioni di sviluppo del business fondate su una attenta valutazione del mercato dei propri prodotti/servizi",
